SEASON_YEAR,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,PTS
2018-19,Golden State Warriors,21801079,2019-03-21T00:00:00,GSW vs. IND,W,112
2018-19,Indiana Pacers,21801079,2019-03-21T00:00:00,IND @ GSW,L,89
2018-19,Memphis Grizzlies,21801080,2019-03-22T00:00:00,MEM @ ORL,L,119
2018-19,Orlando Magic,21801080,2019-03-22T00:00:00,ORL vs. MEM,W,123
2018-19,Cleveland Cavaliers,21801081,2019-03-22T00:00:00,CLE vs. LAC,L,108
2018-19,LA Clippers,21801081,2019-03-22T00:00:00,LAC @ CLE,W,110
2018-19,Denver Nuggets,21801082,2019-03-22T00:00:00,DEN @ NYK,W,111
2018-19,New York Knicks,21801082,2019-03-22T00:00:00,NYK vs. DEN,L,93
2018-19,Oklahoma City Thunder,21801083,2019-03-22T00:00:00,OKC @ TOR,W,116
2018-19,Toronto Raptors,21801083,2019-03-22T00:00:00,TOR vs. OKC,L,109
2018-19,Houston Rockets,21801084,2019-03-22T00:00:00,HOU vs. SAS,W,111
2018-19,San Antonio Spurs,21801084,2019-03-22T00:00:00,SAS @ HOU,L,105
2018-19,Miami Heat,21801085,2019-03-22T00:00:00,MIA @ MIL,L,87
2018-19,Milwaukee Bucks,21801085,2019-03-22T00:00:00,MIL vs. MIA,W,116
2018-19,Brooklyn Nets,21801086,2019-03-22T00:00:00,BKN @ LAL,W,111
2018-19,Los Angeles Lakers,21801086,2019-03-22T00:00:00,LAL vs. BKN,L,106
2018-19,Boston Celtics,21801087,2019-03-23T00:00:00,BOS @ CHA,L,117
2018-19,Charlotte Hornets,21801087,2019-03-23T00:00:00,CHA vs. BOS,W,124
2018-19,Atlanta Hawks,21801088,2019-03-23T00:00:00,ATL vs. PHI,W,129
2018-19,Philadelphia 76ers,21801088,2019-03-23T00:00:00,PHI @ ATL,L,127
2018-19,Miami Heat,21801089,2019-03-23T00:00:00,MIA @ WAS,W,113
2018-19,Washington Wizards,21801089,2019-03-23T00:00:00,WAS vs. MIA,L,108
2018-19,Chicago Bulls,21801090,2019-03-23T00:00:00,CHI vs. UTA,L,83
2018-19,Utah Jazz,21801090,2019-03-23T00:00:00,UTA @ CHI,W,114
2018-19,Memphis Grizzlies,21801091,2019-03-23T00:00:00,MEM vs. MIN,L,99
2018-19,Minnesota Timberwolves,21801091,2019-03-23T00:00:00,MIN @ MEM,W,112
2018-19,Dallas Mavericks,21801092,2019-03-23T00:00:00,DAL @ GSW,W,126
2018-19,Golden State Warriors,21801092,2019-03-23T00:00:00,GSW vs. DAL,L,91
2018-19,Detroit Pistons,21801093,2019-03-23T00:00:00,DET @ POR,L,112
2018-19,Portland Trail Blazers,21801093,2019-03-23T00:00:00,POR vs. DET,W,117
2018-19,Phoenix Suns,21801094,2019-03-23T00:00:00,PHX @ SAC,L,103
2018-19,Sacramento Kings,21801094,2019-03-23T00:00:00,SAC vs. PHX,W,112
2018-19,LA Clippers,21801095,2019-03-24T00:00:00,LAC @ NYK,W,124
2018-19,New York Knicks,21801095,2019-03-24T00:00:00,NYK vs. LAC,L,113
2018-19,Cleveland Cavaliers,21801096,2019-03-24T00:00:00,CLE @ MIL,L,105
2018-19,Milwaukee Bucks,21801096,2019-03-24T00:00:00,MIL vs. CLE,W,127
2018-19,Denver Nuggets,21801097,2019-03-24T00:00:00,DEN @ IND,L,88
2018-19,Indiana Pacers,21801097,2019-03-24T00:00:00,IND vs. DEN,W,124
2018-19,Charlotte Hornets,21801098,2019-03-24T00:00:00,CHA @ TOR,W,115
2018-19,Toronto Raptors,21801098,2019-03-24T00:00:00,TOR vs. CHA,L,114
2018-19,Houston Rockets,21801099,2019-03-24T00:00:00,HOU @ NOP,W,113
2018-19,New Orleans Pelicans,21801099,2019-03-24T00:00:00,NOP vs. HOU,L,90
2018-19,Boston Celtics,21801100,2019-03-24T00:00:00,BOS vs. SAS,L,96
2018-19,San Antonio Spurs,21801100,2019-03-24T00:00:00,SAS @ BOS,W,115
2018-19,Detroit Pistons,21801101,2019-03-24T00:00:00,DET @ GSW,L,114
2018-19,Golden State Warriors,21801101,2019-03-24T00:00:00,GSW vs. DET,W,121
2018-19,Los Angeles Lakers,21801102,2019-03-24T00:00:00,LAL vs. SAC,W,111
2018-19,Sacramento Kings,21801102,2019-03-24T00:00:00,SAC @ LAL,L,106
2018-19,Orlando Magic,21801103,2019-03-25T00:00:00,ORL vs. PHI,W,119
2018-19,Philadelphia 76ers,21801103,2019-03-25T00:00:00,PHI @ ORL,L,98
2018-19,Memphis Grizzlies,21801104,2019-03-25T00:00:00,MEM vs. OKC,W,115
2018-19,Oklahoma City Thunder,21801104,2019-03-25T00:00:00,OKC @ MEM,L,103
2018-19,Phoenix Suns,21801105,2019-03-25T00:00:00,PHX @ UTA,L,92
2018-19,Utah Jazz,21801105,2019-03-25T00:00:00,UTA vs. PHX,W,125
2018-19,Brooklyn Nets,21801106,2019-03-25T00:00:00,BKN @ POR,L,144
2018-19,Portland Trail Blazers,21801106,2019-03-25T00:00:00,POR vs. BKN,W,148
2018-19,Charlotte Hornets,21801107,2019-03-26T00:00:00,CHA vs. SAS,W,125
2018-19,San Antonio Spurs,21801107,2019-03-26T00:00:00,SAS @ CHA,L,116
2018-19,Boston Celtics,21801108,2019-03-26T00:00:00,BOS @ CLE,W,116
2018-19,Cleveland Cavaliers,21801108,2019-03-26T00:00:00,CLE vs. BOS,L,106
2018-19,Miami Heat,21801109,2019-03-26T00:00:00,MIA vs. ORL,L,99
2018-19,Orlando Magic,21801109,2019-03-26T00:00:00,ORL @ MIA,W,104
2018-19,Chicago Bulls,21801110,2019-03-26T00:00:00,CHI @ TOR,L,103
2018-19,Toronto Raptors,21801110,2019-03-26T00:00:00,TOR vs. CHI,W,112
2018-19,Houston Rockets,21801111,2019-03-26T00:00:00,HOU @ MIL,L,94
2018-19,Milwaukee Bucks,21801111,2019-03-26T00:00:00,MIL vs. HOU,W,108
2018-19,LA Clippers,21801112,2019-03-26T00:00:00,LAC @ MIN,W,122
2018-19,Minnesota Timberwolves,21801112,2019-03-26T00:00:00,MIN vs. LAC,L,111
2018-19,Atlanta Hawks,21801113,2019-03-26T00:00:00,ATL @ NOP,W,130
2018-19,New Orleans Pelicans,21801113,2019-03-26T00:00:00,NOP vs. ATL,L,120
2018-19,Dallas Mavericks,21801114,2019-03-26T00:00:00,DAL vs. SAC,L,121
2018-19,Sacramento Kings,21801114,2019-03-26T00:00:00,SAC @ DAL,W,125
2018-19,Denver Nuggets,21801115,2019-03-26T00:00:00,DEN vs. DET,W,95
2018-19,Detroit Pistons,21801115,2019-03-26T00:00:00,DET @ DEN,L,92
2018-19,Los Angeles Lakers,21801116,2019-03-26T00:00:00,LAL vs. WAS,W,124
2018-19,Washington Wizards,21801116,2019-03-26T00:00:00,WAS @ LAL,L,106
2018-19,Chicago Bulls,21801117,2019-03-27T00:00:00,CHI vs. POR,L,98
2018-19,Portland Trail Blazers,21801117,2019-03-27T00:00:00,POR @ CHI,W,118
2018-19,Golden State Warriors,21801118,2019-03-27T00:00:00,GSW @ MEM,W,118
2018-19,Memphis Grizzlies,21801118,2019-03-27T00:00:00,MEM vs. GSW,L,103
2018-19,Indiana Pacers,21801119,2019-03-27T00:00:00,IND @ OKC,L,99
2018-19,Oklahoma City Thunder,21801119,2019-03-27T00:00:00,OKC vs. IND,W,107
2018-19,Phoenix Suns,21801120,2019-03-27T00:00:00,PHX vs. WAS,L,121
2018-19,Washington Wizards,21801120,2019-03-27T00:00:00,WAS @ PHX,W,124
2018-19,Los Angeles Lakers,21801121,2019-03-27T00:00:00,LAL @ UTA,L,100
2018-19,Utah Jazz,21801121,2019-03-27T00:00:00,UTA vs. LAL,W,115
2018-19,Detroit Pistons,21801122,2019-03-28T00:00:00,DET vs. ORL,W,115
2018-19,Orlando Magic,21801122,2019-03-28T00:00:00,ORL @ DET,L,98
2018-19,Brooklyn Nets,21801123,2019-03-28T00:00:00,BKN @ PHI,L,110
2018-19,Philadelphia 76ers,21801123,2019-03-28T00:00:00,PHI vs. BKN,W,123
2018-19,Dallas Mavericks,21801124,2019-03-28T00:00:00,DAL @ MIA,L,99
2018-19,Miami Heat,21801124,2019-03-28T00:00:00,MIA vs. DAL,W,105
2018-19,New York Knicks,21801125,2019-03-28T00:00:00,NYK vs. TOR,L,92
2018-19,Toronto Raptors,21801125,2019-03-28T00:00:00,TOR @ NYK,W,117
2018-19,Denver Nuggets,21801126,2019-03-28T00:00:00,DEN @ HOU,L,85
2018-19,Houston Rockets,21801126,2019-03-28T00:00:00,HOU vs. DEN,W,112
2018-19,LA Clippers,21801127,2019-03-28T00:00:00,LAC @ MIL,L,118
2018-19,Milwaukee Bucks,21801127,2019-03-28T00:00:00,MIL vs. LAC,W,128
2018-19,New Orleans Pelicans,21801128,2019-03-28T00:00:00,NOP vs. SAC,W,121
2018-19,Sacramento Kings,21801128,2019-03-28T00:00:00,SAC @ NOP,L,118
2018-19,Cleveland Cavaliers,21801129,2019-03-28T00:00:00,CLE @ SAS,L,110
2018-19,San Antonio Spurs,21801129,2019-03-28T00:00:00,SAS vs. CLE,W,116
2018-19,Boston Celtics,21801130,2019-03-29T00:00:00,BOS vs. IND,W,114
2018-19,Indiana Pacers,21801130,2019-03-29T00:00:00,IND @ BOS,L,112
2018-19,Atlanta Hawks,21801131,2019-03-29T00:00:00,ATL vs. POR,L,98
2018-19,Portland Trail Blazers,21801131,2019-03-29T00:00:00,POR @ ATL,W,118
2018-19,Golden State Warriors,21801132,2019-03-29T00:00:00,GSW @ MIN,L,130
2018-19,Minnesota Timberwolves,21801132,2019-03-29T00:00:00,MIN vs. GSW,W,131
2018-19,Denver Nuggets,21801133,2019-03-29T00:00:00,DEN @ OKC,W,115
2018-19,Oklahoma City Thunder,21801133,2019-03-29T00:00:00,OKC vs. DEN,L,105
2018-19,Utah Jazz,21801134,2019-03-29T00:00:00,UTA vs. WAS,W,128
2018-19,Washington Wizards,21801134,2019-03-29T00:00:00,WAS @ UTA,L,124
2018-19,Charlotte Hornets,21801135,2019-03-29T00:00:00,CHA @ LAL,L,115
2018-19,Los Angeles Lakers,21801135,2019-03-29T00:00:00,LAL vs. CHA,W,129
2018-19,Cleveland Cavaliers,21801136,2019-03-30T00:00:00,CLE @ LAC,L,108
2018-19,LA Clippers,21801136,2019-03-30T00:00:00,LAC vs. CLE,W,132
2018-19,Boston Celtics,21801137,2019-03-30T00:00:00,BOS @ BKN,L,96
2018-19,Brooklyn Nets,21801137,2019-03-30T00:00:00,BKN vs. BOS,W,110
2018-19,Houston Rockets,21801138,2019-03-30T00:00:00,HOU vs. SAC,W,119
2018-19,Sacramento Kings,21801138,2019-03-30T00:00:00,SAC @ HOU,L,108
2018-19,Detroit Pistons,21801139,2019-03-30T00:00:00,DET vs. POR,W,99
2018-19,Portland Trail Blazers,21801139,2019-03-30T00:00:00,POR @ DET,L,90
2018-19,Indiana Pacers,21801140,2019-03-30T00:00:00,IND vs. ORL,L,116
2018-19,Orlando Magic,21801140,2019-03-30T00:00:00,ORL @ IND,W,121
2018-19,Miami Heat,21801141,2019-03-30T00:00:00,MIA @ NYK,W,100
2018-19,New York Knicks,21801141,2019-03-30T00:00:00,NYK vs. MIA,L,92
2018-19,Chicago Bulls,21801142,2019-03-30T00:00:00,CHI vs. TOR,L,101
2018-19,Toronto Raptors,21801142,2019-03-30T00:00:00,TOR @ CHI,W,124
2018-19,Minnesota Timberwolves,21801143,2019-03-30T00:00:00,MIN vs. PHI,L,109
2018-19,Philadelphia 76ers,21801143,2019-03-30T00:00:00,PHI @ MIN,W,118
2018-19,Memphis Grizzlies,21801144,2019-03-30T00:00:00,MEM @ PHX,W,120
2018-19,Phoenix Suns,21801144,2019-03-30T00:00:00,PHX vs. MEM,L,115
2018-19,Atlanta Hawks,21801145,2019-03-31T00:00:00,ATL vs. MIL,W,136
2018-19,Milwaukee Bucks,21801145,2019-03-31T00:00:00,MIL @ ATL,L,135
2018-19,Dallas Mavericks,21801146,2019-03-31T00:00:00,DAL @ OKC,W,106
2018-19,Oklahoma City Thunder,21801146,2019-03-31T00:00:00,OKC vs. DAL,L,103
2018-19,Los Angeles Lakers,21801147,2019-03-31T00:00:00,LAL @ NOP,W,130
2018-19,New Orleans Pelicans,21801147,2019-03-31T00:00:00,NOP vs. LAL,L,102
2018-19,Denver Nuggets,21801148,2019-03-31T00:00:00,DEN vs. WAS,L,90
2018-19,Washington Wizards,21801148,2019-03-31T00:00:00,WAS @ DEN,W,95
2018-19,Sacramento Kings,21801149,2019-03-31T00:00:00,SAC @ SAS,W,113
2018-19,San Antonio Spurs,21801149,2019-03-31T00:00:00,SAS vs. SAC,L,106
2018-19,Charlotte Hornets,21801150,2019-03-31T00:00:00,CHA @ GSW,L,90
2018-19,Golden State Warriors,21801150,2019-03-31T00:00:00,GSW vs. CHA,W,137
2018-19,LA Clippers,21801151,2019-03-31T00:00:00,LAC vs. MEM,W,113
2018-19,Memphis Grizzlies,21801151,2019-03-31T00:00:00,MEM @ LAC,L,96
2018-19,Detroit Pistons,21801152,2019-04-01T00:00:00,DET @ IND,L,102
2018-19,Indiana Pacers,21801152,2019-04-01T00:00:00,IND vs. DET,W,111
2018-19,Boston Celtics,21801153,2019-04-01T00:00:00,BOS vs. MIA,W,110
2018-19,Miami Heat,21801153,2019-04-01T00:00:00,MIA @ BOS,L,105
2018-19,Brooklyn Nets,21801154,2019-04-01T00:00:00,BKN vs. MIL,L,121
2018-19,Milwaukee Bucks,21801154,2019-04-01T00:00:00,MIL @ BKN,W,131
2018-19,Chicago Bulls,21801155,2019-04-01T00:00:00,CHI @ NYK,L,105
2018-19,New York Knicks,21801155,2019-04-01T00:00:00,NYK vs. CHI,W,113
2018-19,Orlando Magic,21801156,2019-04-01T00:00:00,ORL @ TOR,L,109
2018-19,Toronto Raptors,21801156,2019-04-01T00:00:00,TOR vs. ORL,W,121
2018-19,Minnesota Timberwolves,21801157,2019-04-01T00:00:00,MIN vs. POR,L,122
2018-19,Portland Trail Blazers,21801157,2019-04-01T00:00:00,POR @ MIN,W,132
2018-19,Dallas Mavericks,21801158,2019-04-01T00:00:00,DAL vs. PHI,W,122
2018-19,Philadelphia 76ers,21801158,2019-04-01T00:00:00,PHI @ DAL,L,102
2018-19,Charlotte Hornets,21801159,2019-04-01T00:00:00,CHA @ UTA,L,102
2018-19,Utah Jazz,21801159,2019-04-01T00:00:00,UTA vs. CHA,W,111
2018-19,Cleveland Cavaliers,21801160,2019-04-01T00:00:00,CLE @ PHX,L,113
2018-19,Phoenix Suns,21801160,2019-04-01T00:00:00,PHX vs. CLE,W,122
2018-19,Los Angeles Lakers,21801161,2019-04-02T00:00:00,LAL @ OKC,L,103
2018-19,Oklahoma City Thunder,21801161,2019-04-02T00:00:00,OKC vs. LAL,W,119
2018-19,Atlanta Hawks,21801162,2019-04-02T00:00:00,ATL @ SAS,L,111
2018-19,San Antonio Spurs,21801162,2019-04-02T00:00:00,SAS vs. ATL,W,117
2018-19,Houston Rockets,21801163,2019-04-02T00:00:00,HOU @ SAC,W,130
2018-19,Sacramento Kings,21801163,2019-04-02T00:00:00,SAC vs. HOU,L,105
2018-19,Denver Nuggets,21801164,2019-04-02T00:00:00,DEN @ GSW,L,102
2018-19,Golden State Warriors,21801164,2019-04-02T00:00:00,GSW vs. DEN,W,116
2018-19,Detroit Pistons,21801165,2019-04-03T00:00:00,DET vs. IND,L,89
2018-19,Indiana Pacers,21801165,2019-04-03T00:00:00,IND @ DET,W,108
2018-19,New York Knicks,21801166,2019-04-03T00:00:00,NYK @ ORL,L,100
2018-19,Orlando Magic,21801166,2019-04-03T00:00:00,ORL vs. NYK,W,114
2018-19,Chicago Bulls,21801167,2019-04-03T00:00:00,CHI @ WAS,W,115
2018-19,Washington Wizards,21801167,2019-04-03T00:00:00,WAS vs. CHI,L,114
2018-19,Atlanta Hawks,21801168,2019-04-03T00:00:00,ATL vs. PHI,W,130
2018-19,Philadelphia 76ers,21801168,2019-04-03T00:00:00,PHI @ ATL,L,122
2018-19,Brooklyn Nets,21801169,2019-04-03T00:00:00,BKN vs. TOR,L,105
2018-19,Toronto Raptors,21801169,2019-04-03T00:00:00,TOR @ BKN,W,115
2018-19,Boston Celtics,21801170,2019-04-03T00:00:00,BOS @ MIA,W,112
2018-19,Miami Heat,21801170,2019-04-03T00:00:00,MIA vs. BOS,L,102
2018-19,Charlotte Hornets,21801171,2019-04-03T00:00:00,CHA @ NOP,W,115
2018-19,New Orleans Pelicans,21801171,2019-04-03T00:00:00,NOP vs. CHA,L,109
2018-19,Dallas Mavericks,21801172,2019-04-03T00:00:00,DAL vs. MIN,L,108
2018-19,Minnesota Timberwolves,21801172,2019-04-03T00:00:00,MIN @ DAL,W,110
2018-19,Denver Nuggets,21801173,2019-04-03T00:00:00,DEN vs. SAS,W,113
2018-19,San Antonio Spurs,21801173,2019-04-03T00:00:00,SAS @ DEN,L,85
2018-19,Phoenix Suns,21801174,2019-04-03T00:00:00,PHX vs. UTA,L,97
2018-19,Utah Jazz,21801174,2019-04-03T00:00:00,UTA @ PHX,W,118
2018-19,Memphis Grizzlies,21801175,2019-04-03T00:00:00,MEM @ POR,L,89
2018-19,Portland Trail Blazers,21801175,2019-04-03T00:00:00,POR vs. MEM,W,116
2018-19,Houston Rockets,21801176,2019-04-03T00:00:00,HOU @ LAC,W,135
2018-19,LA Clippers,21801176,2019-04-03T00:00:00,LAC vs. HOU,L,103
2018-19,Milwaukee Bucks,21801177,2019-04-04T00:00:00,MIL @ PHI,W,128
2018-19,Philadelphia 76ers,21801177,2019-04-04T00:00:00,PHI vs. MIL,L,122
2018-19,Cleveland Cavaliers,21801178,2019-04-04T00:00:00,CLE @ SAC,L,104
2018-19,Sacramento Kings,21801178,2019-04-04T00:00:00,SAC vs. CLE,W,117
2018-19,Golden State Warriors,21801179,2019-04-04T00:00:00,GSW @ LAL,W,108
2018-19,Los Angeles Lakers,21801179,2019-04-04T00:00:00,LAL vs. GSW,L,90
2018-19,Charlotte Hornets,21801180,2019-04-05T00:00:00,CHA vs. TOR,W,113
2018-19,Toronto Raptors,21801180,2019-04-05T00:00:00,TOR @ CHA,L,111
2018-19,Atlanta Hawks,21801181,2019-04-05T00:00:00,ATL @ ORL,L,113
2018-19,Orlando Magic,21801181,2019-04-05T00:00:00,ORL vs. ATL,W,149
2018-19,San Antonio Spurs,21801182,2019-04-05T00:00:00,SAS @ WAS,W,129
2018-19,Washington Wizards,21801182,2019-04-05T00:00:00,WAS vs. SAS,L,112
2018-19,Boston Celtics,21801183,2019-04-05T00:00:00,BOS @ IND,W,117
2018-19,Indiana Pacers,21801183,2019-04-05T00:00:00,IND vs. BOS,L,97
2018-19,Houston Rockets,21801184,2019-04-05T00:00:00,HOU vs. NYK,W,120
2018-19,New York Knicks,21801184,2019-04-05T00:00:00,NYK @ HOU,L,96
2018-19,Miami Heat,21801185,2019-04-05T00:00:00,MIA @ MIN,L,109
2018-19,Minnesota Timberwolves,21801185,2019-04-05T00:00:00,MIN vs. MIA,W,111
2018-19,Detroit Pistons,21801186,2019-04-05T00:00:00,DET @ OKC,L,110
2018-19,Oklahoma City Thunder,21801186,2019-04-05T00:00:00,OKC vs. DET,W,123
2018-19,Dallas Mavericks,21801187,2019-04-05T00:00:00,DAL vs. MEM,L,112
2018-19,Memphis Grizzlies,21801187,2019-04-05T00:00:00,MEM @ DAL,W,122
2018-19,Sacramento Kings,21801188,2019-04-05T00:00:00,SAC @ UTA,L,98
2018-19,Utah Jazz,21801188,2019-04-05T00:00:00,UTA vs. SAC,W,119
2018-19,New Orleans Pelicans,21801189,2019-04-05T00:00:00,NOP @ PHX,L,126
2018-19,Phoenix Suns,21801189,2019-04-05T00:00:00,PHX vs. NOP,W,133
2018-19,Denver Nuggets,21801190,2019-04-05T00:00:00,DEN vs. POR,W,119
2018-19,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,110
2018-19,Cleveland Cavaliers,21801191,2019-04-05T00:00:00,CLE @ GSW,L,114
2018-19,Golden State Warriors,21801191,2019-04-05T00:00:00,GSW vs. CLE,W,120
2018-19,LA Clippers,21801192,2019-04-05T00:00:00,LAC vs. LAL,L,117
2018-19,Los Angeles Lakers,21801192,2019-04-05T00:00:00,LAL @ LAC,W,122
2018-19,Brooklyn Nets,21801193,2019-04-06T00:00:00,BKN @ MIL,W,133
2018-19,Milwaukee Bucks,21801193,2019-04-06T00:00:00,MIL vs. BKN,L,128
2018-19,Chicago Bulls,21801194,2019-04-06T00:00:00,CHI vs. PHI,L,96
2018-19,Philadelphia 76ers,21801194,2019-04-06T00:00:00,PHI @ CHI,W,116
2018-19,Miami Heat,21801195,2019-04-07T00:00:00,MIA @ TOR,L,109
2018-19,Toronto Raptors,21801195,2019-04-07T00:00:00,TOR vs. MIA,W,117
2018-19,Cleveland Cavaliers,21801196,2019-04-07T00:00:00,CLE vs. SAS,L,90
2018-19,San Antonio Spurs,21801196,2019-04-07T00:00:00,SAS @ CLE,W,112
2018-19,Minnesota Timberwolves,21801197,2019-04-07T00:00:00,MIN vs. OKC,L,126
2018-19,Oklahoma City Thunder,21801197,2019-04-07T00:00:00,OKC @ MIN,W,132
2018-19,Charlotte Hornets,21801198,2019-04-07T00:00:00,CHA @ DET,W,104
2018-19,Detroit Pistons,21801198,2019-04-07T00:00:00,DET vs. CHA,L,91
2018-19,Brooklyn Nets,21801199,2019-04-07T00:00:00,BKN @ IND,W,108
2018-19,Indiana Pacers,21801199,2019-04-07T00:00:00,IND vs. BKN,L,96
2018-19,Houston Rockets,21801200,2019-04-07T00:00:00,HOU vs. PHX,W,149
2018-19,Phoenix Suns,21801200,2019-04-07T00:00:00,PHX @ HOU,L,113
2018-19,Dallas Mavericks,21801201,2019-04-07T00:00:00,DAL @ MEM,W,129
2018-19,Memphis Grizzlies,21801201,2019-04-07T00:00:00,MEM vs. DAL,L,127
2018-19,Atlanta Hawks,21801202,2019-04-07T00:00:00,ATL @ MIL,L,107
2018-19,Milwaukee Bucks,21801202,2019-04-07T00:00:00,MIL vs. ATL,W,115
2018-19,Boston Celtics,21801203,2019-04-07T00:00:00,BOS vs. ORL,L,108
2018-19,Orlando Magic,21801203,2019-04-07T00:00:00,ORL @ BOS,W,116
2018-19,New York Knicks,21801204,2019-04-07T00:00:00,NYK vs. WAS,W,113
2018-19,Washington Wizards,21801204,2019-04-07T00:00:00,WAS @ NYK,L,110
2018-19,Golden State Warriors,21801205,2019-04-07T00:00:00,GSW vs. LAC,W,131
2018-19,LA Clippers,21801205,2019-04-07T00:00:00,LAC @ GSW,L,104
2018-19,Denver Nuggets,21801206,2019-04-07T00:00:00,DEN @ POR,L,108
2018-19,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,115
2018-19,New Orleans Pelicans,21801207,2019-04-07T00:00:00,NOP @ SAC,W,133
2018-19,Sacramento Kings,21801207,2019-04-07T00:00:00,SAC vs. NOP,L,129
2018-19,Los Angeles Lakers,21801208,2019-04-07T00:00:00,LAL vs. UTA,W,113
2018-19,Utah Jazz,21801208,2019-04-07T00:00:00,UTA @ LAL,L,109
2018-19,Charlotte Hornets,21801209,2019-04-09T00:00:00,CHA @ CLE,W,124
2018-19,Cleveland Cavaliers,21801209,2019-04-09T00:00:00,CLE vs. CHA,L,97
2018-19,Detroit Pistons,21801210,2019-04-09T00:00:00,DET vs. MEM,W,100
2018-19,Memphis Grizzlies,21801210,2019-04-09T00:00:00,MEM @ DET,L,93
2018-19,Boston Celtics,21801211,2019-04-09T00:00:00,BOS @ WAS,W,116
2018-19,Washington Wizards,21801211,2019-04-09T00:00:00,WAS vs. BOS,L,110
2018-19,Miami Heat,21801212,2019-04-09T00:00:00,MIA vs. PHI,W,122
2018-19,Philadelphia 76ers,21801212,2019-04-09T00:00:00,PHI @ MIA,L,99
2018-19,Chicago Bulls,21801213,2019-04-09T00:00:00,CHI vs. NYK,L,86
2018-19,New York Knicks,21801213,2019-04-09T00:00:00,NYK @ CHI,W,96
2018-19,Minnesota Timberwolves,21801214,2019-04-09T00:00:00,MIN vs. TOR,L,100
2018-19,Toronto Raptors,21801214,2019-04-09T00:00:00,TOR @ MIN,W,120
2018-19,Golden State Warriors,21801215,2019-04-09T00:00:00,GSW @ NOP,W,112
2018-19,New Orleans Pelicans,21801215,2019-04-09T00:00:00,NOP vs. GSW,L,103
2018-19,Dallas Mavericks,21801216,2019-04-09T00:00:00,DAL vs. PHX,W,120
2018-19,Phoenix Suns,21801216,2019-04-09T00:00:00,PHX @ DAL,L,109
2018-19,Denver Nuggets,21801217,2019-04-09T00:00:00,DEN @ UTA,L,108
2018-19,Utah Jazz,21801217,2019-04-09T00:00:00,UTA vs. DEN,W,118
2018-19,Houston Rockets,21801218,2019-04-09T00:00:00,HOU @ OKC,L,111
2018-19,Oklahoma City Thunder,21801218,2019-04-09T00:00:00,OKC vs. HOU,W,112
2018-19,Los Angeles Lakers,21801219,2019-04-09T00:00:00,LAL vs. POR,L,101
2018-19,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,104
2018-19,Atlanta Hawks,21801220,2019-04-10T00:00:00,ATL vs. IND,L,134
2018-19,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,135
2018-19,Brooklyn Nets,21801221,2019-04-10T00:00:00,BKN vs. MIA,W,113
2018-19,Miami Heat,21801221,2019-04-10T00:00:00,MIA @ BKN,L,94
2018-19,Charlotte Hornets,21801222,2019-04-10T00:00:00,CHA vs. ORL,L,114
2018-19,Orlando Magic,21801222,2019-04-10T00:00:00,ORL @ CHA,W,122
2018-19,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,115
2018-19,New York Knicks,21801223,2019-04-10T00:00:00,NYK vs. DET,L,89
2018-19,Chicago Bulls,21801224,2019-04-10T00:00:00,CHI @ PHI,L,109
2018-19,Philadelphia 76ers,21801224,2019-04-10T00:00:00,PHI vs. CHI,W,125
2018-19,Golden State Warriors,21801225,2019-04-10T00:00:00,GSW @ MEM,L,117
2018-19,Memphis Grizzlies,21801225,2019-04-10T00:00:00,MEM vs. GSW,W,132
2018-19,Milwaukee Bucks,21801226,2019-04-10T00:00:00,MIL vs. OKC,L,116
2018-19,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,127
2018-19,Dallas Mavericks,21801227,2019-04-10T00:00:00,DAL @ SAS,L,94
2018-19,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,105
2018-19,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,99
2018-19,Minnesota Timberwolves,21801228,2019-04-10T00:00:00,MIN @ DEN,L,95
2018-19,LA Clippers,21801229,2019-04-10T00:00:00,LAC vs. UTA,W,143
2018-19,Utah Jazz,21801229,2019-04-10T00:00:00,UTA @ LAC,L,137
2018-19,Portland Trail Blazers,21801230,2019-04-10T00:00:00,POR vs. SAC,W,136
2018-19,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,131
2019-20,New Orleans Pelicans,21900001,2019-10-22T00:00:00,NOP @ TOR,L,122
2019-20,Toronto Raptors,21900001,2019-10-22T00:00:00,TOR vs. NOP,W,130
2019-20,LA Clippers,21900002,2019-10-22T00:00:00,LAC vs. LAL,W,112
2019-20,Los Angeles Lakers,21900002,2019-10-22T00:00:00,LAL @ LAC,L,102
2019-20,Charlotte Hornets,21900003,2019-10-23T00:00:00,CHA vs. CHI,W,126
2019-20,Chicago Bulls,21900003,2019-10-23T00:00:00,CHI @ CHA,L,125
2019-20,Detroit Pistons,21900004,2019-10-23T00:00:00,DET @ IND,W,119
